Date,Open,High,Low,Close,Adj Close,Volume
24/2/2011,21.25,21.5,21,21.1,19.446863,31586382
25/2/2011,22,22.6,21.75,22.299999,20.552847,101770244
28/2/2011,22.6,22.799999,22.4,22.700001,20.921509,70573760
1/3/2011,22.75,22.950001,22.549999,22.65,20.875427,52176705
2/3/2011,22.4,22.5,22.15,22.450001,20.691097,24220188
3/3/2011,22.450001,22.85,22.450001,22.799999,21.013672,29960222
4/3/2011,23,23,22.700001,22.85,21.059763,40771345
7/3/2011,23.200001,23.25,22.9,23,21.198004,48159247
8/3/2011,23.15,23.950001,23.1,23.9,22.027491,135198458
9/3/2011,24,24.1,23.549999,23.700001,21.843164,52142005
10/3/2011,23.9,23.9,23.4,23.700001,21.843164,27836410
11/3/2011,23.5,23.6,22.799999,23.1,21.290171,50362079
14/3/2011,22.9,23.1,22.5,22.950001,21.151926,39384354
15/3/2011,22.799999,22.85,21.75,22.700001,20.921509,70838311
16/3/2011,23,23.25,22.75,23.1,21.290171,55554818
17/3/2011,22.799999,22.950001,22.65,22.75,20.967594,55259267
18/3/2011,22.950001,22.950001,22.450001,22.6,20.829344,40772916
21/3/2011,22.700001,23.1,22.65,23,21.198004,27554187
22/3/2011,23.15,23.15,22.9,23.1,21.290171,26673180
23/3/2011,23,23.65,23,23.5,21.658831,61491705
24/3/2011,23.75,23.950001,23.6,23.9,22.027491,70485245
25/3/2011,24,24.1,23.5,24,22.119658,73641524
28/3/2011,23.6,24.200001,23.6,23.9,22.027491,37667798
29/3/2011,23.85,24,23.799999,23.9,22.027491,25826313
30/3/2011,24.15,24.15,23.799999,23.85,21.981415,25061926
31/3/2011,24,24.15,23.85,23.950001,22.073576,38490133
1/4/2011,24.4,24.4,24.1,24.15,22.257904,46469449
4/4/2011,24.15,24.549999,24.200001,24.5,22.580486,43728894
6/4/2011,24.9,24.9,24.65,24.85,22.903065,45582950
7/4/2011,24.85,24.950001,24.6,24.799999,22.856981,25688332
8/4/2011,24.65,24.799999,24.049999,24.200001,22.303988,38291868
11/4/2011,24.200001,24.5,24.049999,24.15,22.257904,23141552
12/4/2011,24.15,24.200001,23.950001,24.049999,22.165741,26491617
13/4/2011,24.1,24.6,24.049999,24.4,22.488321,34113367
14/4/2011,24.5,24.85,24.35,24.75,22.8109,29314550
15/4/2011,24.9,25.15,24.75,25.049999,23.087391,53813886
18/4/2011,25.4,26.200001,25.4,25.700001,23.68647,75292895
19/4/2011,25.700001,26.049999,25.5,25.950001,23.916882,66450278
20/4/2011,26.1,26.15,25.5,25.85,23.824713,50746894
21/4/2011,25.85,26.799999,25.85,26.75,24.654203,63300070
26/4/2011,26.450001,26.65,25.700001,25.9,23.870796,40586627
27/4/2011,26.049999,26.200001,25.5,25.549999,23.548218,31061159
28/4/2011,26.049999,26.5,25.799999,25.9,23.870796,36929589
29/4/2011,26.450001,26.450001,26,26.15,24.101212,20843100
3/5/2011,26.450001,26.75,26,26.1,24.05513,26108795
4/5/2011,25.700001,26.299999,25.5,26.200001,24.147295,27937140
5/5/2011,26.15,26.799999,25.950001,26.799999,24.700285,40781469
6/5/2011,26.5,26.75,26.35,26.5,24.423792,30063363
9/5/2011,26.6,27.65,26.6,27.450001,25.299362,70374275
11/5/2011,27.700001,27.799999,27.25,27.4,25.253279,48015861
12/5/2011,27,27,26.5,26.799999,24.700285,53632253
13/5/2011,27,27,26.549999,26.75,24.654203,28810985
16/5/2011,26.85,26.950001,26.35,26.5,24.423792,21642508
17/5/2011,26.299999,26.6,25.799999,26.5,24.423792,35910845
18/5/2011,26.4,26.700001,26.299999,26.4,24.331625,19685274
19/5/2011,26.75,27,26.450001,26.799999,24.700285,21361648
20/5/2011,26.9,26.9,26.450001,26.5,24.423792,15340820
23/5/2011,26.15,26.549999,25.75,26,23.962963,32561596
24/5/2011,26,26.15,25.75,26.1,24.05513,22375035
25/5/2011,26,26.25,25.700001,26.15,24.101212,24608494
26/5/2011,26.1,26.35,25.950001,26.15,24.101212,21718557
27/5/2011,26.299999,26.75,26.1,26.700001,24.60812,22270060
30/5/2011,26.85,27.5,26.6,27.450001,25.299362,36552926
31/5/2011,27.35,27.65,27.200001,27.450001,25.299362,47182529
1/6/2011,27.450001,27.549999,27.200001,27.35,25.207197,56331535
2/6/2011,27,27.35,26.950001,27.35,25.207197,46000189
3/6/2011,27.450001,28.15,27.200001,28.049999,25.85235,236795745
7/6/2011,27.200001,27.85,27.200001,27.6,25.437609,80587625
8/6/2011,27.4,27.75,27.299999,27.4,25.253279,39732718
9/6/2011,27.25,28,27.25,27.950001,25.760187,53252119
10/6/2011,28,28.200001,27.6,28,25.806267,43267064
13/6/2011,27.799999,28.200001,27.65,28.15,25.944515,30383619
14/6/2011,27.9,28.5,27.799999,28.1,25.898436,27779622
15/6/2011,27.9,28.1,27.25,27.25,25.115028,37009566
16/6/2011,26.85,26.85,25.9,26.1,24.05513,93786301
17/6/2011,26.1,26.200001,25.549999,25.85,23.824713,38153759
20/6/2011,25.9,26.299999,25.35,25.85,23.824713,25881764
21/6/2011,26.200001,26.6,25.950001,26.5,24.423792,34850231
22/6/2011,26.700001,27,26.299999,26.65,24.562037,31848976
23/6/2011,26.450001,26.950001,26.299999,26.799999,24.700285,27210008
24/6/2011,26.9,27.049999,26.700001,26.950001,24.838531,21593908
27/6/2011,26.549999,27,26.5,26.9,24.792454,25133897
28/6/2011,26.799999,26.950001,26.35,26.75,24.654203,20530087
29/6/2011,26.9,27,26.65,26.799999,24.700285,21160041
30/6/2011,26.799999,27.15,26.700001,26.950001,24.838531,25066384
4/7/2011,27.200001,27.5,27.15,27.35,25.207197,32753533
5/7/2011,27.5,27.799999,27.299999,27.6,25.437609,21992190
6/7/2011,27.75,28,27.200001,27.299999,25.161114,32105343
7/7/2011,27.200001,27.950001,27.200001,27.75,25.575857,35830557
8/7/2011,27.9,28.15,27.799999,27.950001,25.760187,23433261
11/7/2011,27.85,27.9,27.4,27.450001,25.299362,11763659
12/7/2011,27.049999,27.200001,26.35,26.450001,24.377707,32028392
13/7/2011,26.35,26.950001,26.35,26.75,24.654203,23026189
14/7/2011,26.700001,26.75,26.35,26.6,24.515957,22487938
15/7/2011,26.4,26.4,25.85,26,23.962963,37554439
18/7/2011,25.799999,26.549999,25.799999,26.200001,24.147295,18918220
19/7/2011,26.25,26.75,26,26.700001,24.60812,21682227
20/7/2011,26.700001,27,26.5,26.85,24.746368,20491602
21/7/2011,26.799999,26.950001,26.65,26.700001,24.60812,16368969
22/7/2011,26.85,27,26.5,26.9,24.792454,25217960
25/7/2011,26.549999,27.9,26.549999,27.35,25.207197,36543923
26/7/2011,27.450001,27.799999,27.299999,27.75,25.575857,20083976
27/7/2011,27.5,27.6,27.4,27.5,25.345448,12175398
28/7/2011,27.1,27.799999,27.1,27.700001,25.529776,24817798
29/7/2011,29,29,28.1,28.65,26.405338,119266087
1/8/2011,29.35,29.9,29.1,29.549999,27.234831,87704112
2/8/2011,29.25,29.5,28.799999,28.9,26.635754,38186348
3/8/2011,28.5,28.5,28,28.35,26.128849,47788244
4/8/2011,28.799999,28.799999,27.799999,28.15,25.944515,36557386
5/8/2011,26.9,27,25.4,26.450001,24.377707,143878585
8/8/2011,25.75,27.200001,25.65,26.950001,24.838531,68701953
9/8/2011,25.4,26.5,24.85,25.450001,23.456053,107861134
10/8/2011,25.799999,26.299999,25.25,25.35,23.363888,60198134
11/8/2011,24.9,25.700001,24.700001,25.299999,23.41943,44961440
12/8/2011,25.9,26.15,25.549999,25.75,23.835979,34863159
15/8/2011,26.200001,26.85,26.1,26.4,24.437666,47997561
16/8/2011,27,27.1,26.549999,26.75,24.76165,35615034
17/8/2011,27,27.65,26.950001,27.299999,25.270767,41278320
18/8/2011,27.049999,27.5,26.950001,27,24.993069,31779666
19/8/2011,26.1,26.450001,25.799999,25.9,23.974831,41652393
22/8/2011,26,26.299999,24.65,25.4,23.511997,52782103
23/8/2011,25.450001,25.85,24.700001,25.700001,23.789701,51688170
24/8/2011,25.700001,25.950001,25.35,25.549999,23.650848,28159746
25/8/2011,25.6,26,25.6,25.85,23.928549,24853584
26/8/2011,25.6,25.65,25.049999,25.4,23.511997,28434408
29/8/2011,25.9,25.9,25.549999,25.75,23.835979,24360392
30/8/2011,26.15,27.15,26.049999,27.049999,25.039351,54495370
31/8/2011,26.950001,27.5,26.799999,27.35,25.317053,55872706
1/9/2011,27.799999,28.1,26.950001,27.1,25.085632,38534813
2/9/2011,27.5,27.5,26.25,26.450001,24.48395,26030872
5/9/2011,26.1,26.5,25.9,26.049999,24.113682,19218533
6/9/2011,25.75,26.25,25.4,26.200001,24.252533,31312326
7/9/2011,26.4,27,26.299999,26.9,24.900501,33328591
8/9/2011,27.15,27.15,26.450001,26.65,24.669083,18876536
9/9/2011,26.549999,26.65,26,26.049999,24.113682,27652700
12/9/2011,25.25,25.299999,24.6,24.700001,22.864027,57995530
14/9/2011,24.4,24.6,23.1,23.6,21.845793,76017467
15/9/2011,23.799999,24.799999,23.799999,24.65,22.817745,51351505
16/9/2011,25,25.299999,24.5,24.75,22.910315,32297758
19/9/2011,24.700001,24.700001,24.200001,24.299999,22.493759,25034626
20/9/2011,24.5,24.549999,23.85,24.450001,22.632608,24421597
21/9/2011,24.049999,24.15,23.5,23.700001,21.938362,36592786
22/9/2011,23.299999,23.299999,21.450001,21.6,19.994453,74874742
23/9/2011,21.6,22.799999,21.15,22.450001,20.781277,57877393
26/9/2011,22.450001,22.6,21.450001,22.299999,20.64242,58395780
27/9/2011,22.799999,23.200001,22.450001,22.700001,21.01269,44204304
28/9/2011,22.4,22.6,21.950001,22.15,20.503571,36923746
30/9/2011,22.15,23.1,21.9,22.299999,20.64242,52998779
3/10/2011,22.049999,22.1,20.85,21.6,19.994453,36952816
4/10/2011,21.049999,21.200001,19.84,19.940001,18.457846,52870932
6/10/2011,21.200001,22.65,21.15,21.9,20.272156,75892048
7/10/2011,21.950001,23.65,22.6,22.950001,21.244106,73023264
10/10/2011,23.4,23.4,22.299999,22.65,20.966406,40785580
11/10/2011,24,24,23.299999,23.4,21.660658,45583521
12/10/2011,23,24.35,22.299999,24.25,22.447477,41990241
13/10/2011,25,25,24.15,24.4,22.586327,58640874
14/10/2011,24.799999,24.799999,23.299999,23.9,22.123491,51906703
17/10/2011,24.35,24.35,23.200001,23.549999,21.799509,45246965
18/10/2011,22.65,23.200001,22.35,22.65,20.966406,44022175
19/10/2011,22.700001,23.5,22.700001,23.15,21.429241,27240737
20/10/2011,23,23.549999,22.799999,23.200001,21.475525,40746610
21/10/2011,23.15,23.4,22.9,23,21.290392,19360496
24/10/2011,23.35,23.950001,23.35,23.799999,22.030926,26164843
25/10/2011,23.950001,23.950001,23.35,23.549999,21.799509,24271312
26/10/2011,23.15,23.75,22.950001,23.700001,21.938362,24307175
27/10/2011,23.75,24.1,23.200001,23.9,22.123491,51096480
28/10/2011,24.4,24.450001,23.799999,24.1,22.308626,69977666
31/10/2011,24,24.65,23.799999,24.1,22.308626,41053092
1/11/2011,23.799999,24.6,23.799999,24.200001,22.401196,39575843
2/11/2011,23.85,24.25,23.700001,24,22.216059,30115015
3/11/2011,23.6,24,23.4,23.5,21.753225,27512097
4/11/2011,24,24.4,23.9,24.299999,22.493759,39372157
7/11/2011,24.549999,24.700001,24.15,24.450001,22.632608,38428233
8/11/2011,24.75,24.950001,24.5,24.799999,22.956593,24434783
9/11/2011,25.049999,25.1,24.75,24.85,23.002878,22066338
10/11/2011,24,24.35,23.85,23.9,22.123491,26489534
11/11/2011,24.200001,24.200001,23.9,23.950001,22.169781,11642911
14/11/2011,24.450001,24.700001,24.35,24.549999,22.725176,20656335
15/11/2011,24.450001,24.450001,23.950001,24.049999,22.262342,11563903
16/11/2011,24.25,24.25,23.5,23.65,21.892078,15045186
17/11/2011,23.5,24,23.25,23.75,21.98464,14353130
18/11/2011,23.9,23.9,23.4,23.65,21.892078,21196253
21/11/2011,23.5,23.5,22.9,23.049999,21.336676,16240127
22/11/2011,23.1,23.6,23,23.35,21.614374,14330110
23/11/2011,23.299999,23.4,22.85,23.15,21.429241,16056374
24/11/2011,23.25,23.950001,23,23.75,21.98464,23383471
25/11/2011,23.25,23.75,23.1,23.65,21.892078,11327280
28/11/2011,23.9,24.1,23.4,23.450001,21.706945,11496444
29/11/2011,23.5,23.75,23.35,23.700001,21.938362,12331841
30/11/2011,23.9,23.9,23.299999,23.549999,21.799509,24582712
1/12/2011,24.5,24.549999,23.950001,24.049999,22.262342,45098331
2/12/2011,23.799999,24.1,23.700001,23.85,22.077209,31000581
5/12/2011,24.049999,24.299999,23.85,24.049999,22.262342,19764820
6/12/2011,23.799999,23.950001,23.700001,23.85,22.077209,6579656
7/12/2011,24.1,24.299999,23.950001,24.25,22.447477,13494484
8/12/2011,24.200001,24.200001,23.85,24,22.216059,13609055
9/12/2011,23.6,24,23.4,23.5,21.753225,10508828
12/12/2011,23.9,24.1,23.700001,23.75,21.98464,15149889
13/12/2011,23.5,23.9,23.299999,23.4,21.660658,15022090
14/12/2011,23.4,23.799999,23.25,23.549999,21.799509,19829785
15/12/2011,23.25,23.299999,22.5,22.75,21.058975,31772685
16/12/2011,22.5,23.1,22.5,22.85,21.151541,21950919
19/12/2011,22.700001,23,22.450001,22.75,21.058975,18366214
20/12/2011,22.950001,23.549999,22.75,23.4,21.660658,19634798
21/12/2011,24,24,23.700001,23.9,22.123491,13895401
22/12/2011,23.950001,24,23.75,23.9,22.123491,7259351
23/12/2011,24,24.25,23.950001,24.15,22.354912,8292308
28/12/2011,24.15,24.25,24,24.15,22.354912,11488817
29/12/2011,24,24.200001,23.799999,24.1,22.308626,13615995
30/12/2011,23.950001,24.299999,23.9,24.25,22.447477,15603934
3/1/2012,24.25,24.799999,24.25,24.6,22.771463,17281323
4/1/2012,24.9,24.9,24.450001,24.5,22.678898,17814076
5/1/2012,24.799999,24.799999,24.549999,24.549999,22.725176,7998290
6/1/2012,24.299999,24.450001,23.950001,24.15,22.354912,14853583
9/1/2012,24.25,24.25,23.549999,23.9,22.123491,26453015
10/1/2012,24.25,24.299999,23.9,24,22.216059,23572998
11/1/2012,24.25,24.25,23.85,23.950001,22.169781,18543715
12/1/2012,24.1,24.200001,24,24.1,22.308626,22561402
13/1/2012,24.1,24.200001,23.75,23.9,22.123491,15488343
16/1/2012,23.799999,24.15,23.700001,24,22.216059,10231851
17/1/2012,24.200001,24.450001,23.950001,24.4,22.586327,21269148
18/1/2012,24.5,24.950001,24.450001,24.799999,22.956593,37502821
19/1/2012,25,25.75,24.950001,25.65,23.743412,55482627
20/1/2012,26.299999,26.450001,25.6,25.85,23.928549,50087112
26/1/2012,25.85,26.450001,25.75,26.35,24.391382,44337026
27/1/2012,26.950001,27,26.15,26.4,24.437666,37774034
30/1/2012,26.15,26.35,25.65,25.799999,23.882263,26015782
31/1/2012,25.85,26.200001,25.700001,25.9,23.974831,22759178
1/2/2012,26.5,26.85,25.9,26.25,24.298817,27687926
2/2/2012,26.4,26.75,26.15,26.25,24.298817,26481581
3/2/2012,26,26.4,26,26.15,24.206247,13797332
6/2/2012,26.5,26.549999,25.5,25.799999,23.882263,30400823
7/2/2012,26,26.450001,25.5,25.75,23.835979,28654254
8/2/2012,25.9,26.15,25.6,26.1,24.159967,16143746
9/2/2012,25.9,26.35,25.65,26.25,24.298817,28520791
10/2/2012,26.5,26.5,26,26.25,24.298817,19848339
13/2/2012,26.450001,27,26.200001,26.75,24.76165,27071898
14/2/2012,27,27,26.549999,26.700001,24.715366,18768833
15/2/2012,26.549999,26.950001,26.549999,26.85,24.854218,23209533
16/2/2012,26.799999,26.799999,26.35,26.450001,24.48395,17167042
17/2/2012,26.75,26.799999,26.35,26.65,24.669083,8738216
20/2/2012,27.1,27.1,26.700001,26.85,24.854218,25247731
21/2/2012,26.85,27.15,26.65,27.1,25.085632,17262367
22/2/2012,27.049999,27.799999,26.950001,27.75,25.687319,34869347
23/2/2012,27.450001,27.5,26.9,27.4,25.363335,24665414
24/2/2012,28,28.6,27.65,28.299999,26.196438,73917685
27/2/2012,28.9,29.5,28.799999,29.299999,27.122105,69506784
28/2/2012,29.450001,29.65,29.200001,29.549999,27.353521,53439930
29/2/2012,29.85,29.85,29.15,29.4,27.214676,33812616
1/3/2012,29.5,29.549999,29.15,29.15,26.983255,21991988
2/3/2012,29.450001,29.450001,28.9,29.200001,27.029541,32394321
5/3/2012,29.200001,29.200001,29.200001,29.200001,27.029541,0
6/3/2012,27.15,27.25,26.6,26.75,24.76165,1928902108
7/3/2012,26.5,27.549999,26.4,27.5,25.455902,189149783
8/3/2012,27.700001,27.75,27.299999,27.4,25.363335,75799874
9/3/2012,27.6,27.6,27.200001,27.35,25.317053,34747433
12/3/2012,27.299999,27.6,27.1,27.450001,25.40962,40810309
13/3/2012,27.5,27.700001,27.35,27.65,25.594749,25122608
14/3/2012,27.75,28.1,27.700001,27.950001,25.872456,56423729
15/3/2012,28.15,28.5,28.049999,28.4,26.289003,63416763
16/3/2012,28.65,28.65,28.25,28.4,26.289003,56941707
20/3/2012,28.5,28.5,27.450001,27.700001,25.641039,67217344
21/3/2012,27.799999,27.9,27.1,27.549999,25.502184,28500116
22/3/2012,27.75,28,27.6,27.75,25.687319,31714146
23/3/2012,27.5,27.85,27.25,27.799999,25.733603,29703834
26/3/2012,28.1,28.1,27.5,27.6,25.548471,17582544
27/3/2012,27.9,28.200001,27.75,28.15,26.057587,35588153
28/3/2012,28.15,28.200001,27.85,28.1,26.011303,26939878
29/3/2012,28.200001,28.299999,27.950001,28.1,26.011303,30028855
30/3/2012,27.85,28.5,27.549999,28.450001,26.335287,39433552
2/4/2012,28.4,28.6,27.85,28.15,26.057587,25223310
3/4/2012,28.5,28.5,27.75,28.049999,25.965019,20922971
5/4/2012,28.049999,28.25,27.549999,28.15,26.057587,32317856
10/4/2012,28.15,28.15,27.85,28,25.918739,20729111
11/4/2012,27.9,27.950001,27.35,27.5,25.455902,38081319
12/4/2012,27.5,27.6,27.049999,27.299999,25.270767,35100357
13/4/2012,27.700001,27.700001,27.15,27.299999,25.270767,34858991
16/4/2012,27.049999,27.15,26.799999,26.950001,24.946787,23026513
17/4/2012,27.1,27.450001,26.85,27.299999,25.270767,26705717
18/4/2012,27.549999,27.75,27.450001,27.65,25.594749,20690208
19/4/2012,27.549999,28,27.549999,28,25.918739,16386423
20/4/2012,28.4,28.4,27.85,28,25.918739,25026827
23/4/2012,28,28.1,27.4,27.5,25.455902,13211399
24/4/2012,27.35,27.65,27.25,27.299999,25.270767,22444805
25/4/2012,27.6,27.65,27.1,27.299999,25.270767,20422346
26/4/2012,27.4,27.5,27,27.15,25.131918,23734698
27/4/2012,27.25,27.4,26.799999,27,24.993069,19781386
30/4/2012,27,27.799999,27,27.6,25.548471,25235905
2/5/2012,27.65,28.299999,27.65,28.200001,26.10387,29251752
3/5/2012,28.35,28.4,28.200001,28.25,26.150156,19650644
4/5/2012,28.15,28.25,27.85,28.200001,26.10387,16787392
7/5/2012,27.5,27.65,27,27.15,25.131918,31320532
8/5/2012,27.299999,27.299999,27.049999,27.1,25.085632,21302568
9/5/2012,26.950001,27.200001,26.75,27.15,25.131918,27453468
10/5/2012,26.799999,27.25,26.549999,26.950001,25.150585,26831129
11/5/2012,26.6,26.700001,26.25,26.5,24.730627,31469277
14/5/2012,26.700001,26.950001,26.4,26.5,24.730627,26872608
15/5/2012,26.35,26.950001,26.299999,26.799999,25.010597,26215380
16/5/2012,27.049999,27.049999,26.1,26.4,24.637306,50870728
17/5/2012,26.6,26.6,26,26.1,24.35734,44195352
18/5/2012,25.85,26,25.4,25.85,24.124029,56695289
21/5/2012,25.9,26.200001,25.75,26,24.264013,18430902
22/5/2012,26.4,26.4,25.65,25.799999,24.077366,26443266
23/5/2012,25.65,25.75,25.1,25.4,23.704075,38990440
24/5/2012,25.549999,25.6,24.700001,24.9,23.237455,52941224
25/5/2012,25,25.049999,24.4,24.700001,23.050812,40345251
28/5/2012,24.700001,24.9,24.5,24.65,23.00415,27747124
29/5/2012,24.6,25.25,24.6,25.15,23.470766,51413769
30/5/2012,25.35,25.6,25.049999,25.15,23.470766,89290195
31/5/2012,25.1,25.450001,24.950001,25.299999,23.610752,167639269
1/6/2012,25.299999,25.5,25.1,25.25,23.564093,99505578
4/6/2012,24.5,24.700001,24.049999,24.65,23.00415,48106623
5/6/2012,25.200001,25.35,25,25.200001,23.517427,29554949
6/6/2012,25.25,25.549999,25.200001,25.299999,23.610752,31146076
7/6/2012,25.299999,25.700001,25.299999,25.6,23.890722,21401166
8/6/2012,25.950001,25.950001,25.450001,25.549999,23.844057,17493555
11/6/2012,26.15,26.200001,25.75,26.049999,24.310675,26627466
12/6/2012,25.700001,26.1,25.65,25.950001,24.217352,32964763
13/6/2012,25.950001,26,25.799999,25.950001,24.217352,24878087
14/6/2012,25.700001,25.950001,25.700001,25.85,24.124029,27369971
15/6/2012,26.1,26.15,25.85,26,24.264013,25583907
18/6/2012,26.299999,26.65,26,26.299999,24.54398,52407511
19/6/2012,26.6,26.65,26.15,26.299999,24.54398,18077707
20/6/2012,26.4,26.6,26.200001,26.200001,24.450661,16854725
21/6/2012,26.4,26.5,25.9,25.950001,24.217352,17922447
22/6/2012,25.549999,26.15,25.549999,25.85,24.124029,34509156
25/6/2012,25.700001,25.85,25.4,25.5,23.7974,15014772
26/6/2012,25.4,25.85,25.4,25.75,24.030708,18498865
27/6/2012,25.799999,25.950001,25.65,25.9,24.170689,16375533
28/6/2012,26.25,26.25,25.4,25.549999,23.844057,16228802
29/6/2012,25.700001,26.75,25.5,26.5,24.730627,33673111
3/7/2012,26.5,27.549999,26.5,27.35,25.523878,40200854
4/7/2012,27.35,27.35,26.9,27.15,25.337231,14073277
5/7/2012,26.9,27.35,26.65,27.15,25.337231,16351359
6/7/2012,27.5,27.950001,27.200001,27.85,25.99049,23005884
9/7/2012,27.549999,27.75,26.85,27.049999,25.243906,20624198
10/7/2012,27,27.6,27,27.35,25.523878,14448121
11/7/2012,27.200001,27.799999,27.049999,27.6,25.757183,10471161
12/7/2012,27.5,27.5,26.9,27.049999,25.243906,12974535
13/7/2012,27.299999,27.35,27,27.200001,25.38389,11134463
16/7/2012,27.200001,27.35,26.85,27.049999,25.243906,11703441
17/7/2012,27.200001,27.75,27.200001,27.6,25.757183,14205268
18/7/2012,27.799999,27.9,27.15,27.65,25.803843,12343543
19/7/2012,27.35,27.799999,27.35,27.700001,25.850508,16512692
20/7/2012,27.6,27.950001,27.5,27.9,26.037153,12309159
23/7/2012,27.450001,27.450001,26.5,26.700001,24.917276,21798120
24/7/2012,27.5,27.5,26.6,26.75,24.963936,14886536
25/7/2012,26.549999,26.799999,26.299999,26.65,24.870615,16838795
26/7/2012,26.799999,27.049999,26.6,26.799999,25.010597,15873912
27/7/2012,27.5,27.75,26.6,26.75,24.963936,29837833
30/7/2012,27.200001,27.6,27.1,27.450001,25.617199,32199679
31/7/2012,27.4,27.5,27.200001,27.25,25.430553,19110526
1/8/2012,27.25,27.5,27.1,27.1,25.290567,20483285
2/8/2012,26.85,27.049999,26.75,27,25.197243,15768505
3/8/2012,26.200001,26.799999,26.200001,26.75,24.963936,18279664
6/8/2012,27.25,27.299999,26.9,26.950001,25.150585,18275690
7/8/2012,27,27,26.65,26.85,25.057262,18929016
8/8/2012,26.950001,27.049999,26.549999,26.799999,25.010597,22370171
9/8/2012,26.549999,27,26.549999,26.85,25.173079,14714879
10/8/2012,27,27,26.65,26.75,25.079319,20438968
13/8/2012,26.5,27.1,26.35,26.950001,25.26683,16541524
14/8/2012,27.15,27.35,27,27.200001,25.501217,19609142
15/8/2012,27.35,27.35,27,27.15,25.454338,21161334
16/8/2012,27.299999,27.450001,26.85,27.15,25.454338,16833332
17/8/2012,27.35,27.35,26.950001,27.200001,25.501217,15409556
20/8/2012,27,27.35,26.85,27.35,25.641848,12529235
21/8/2012,27.299999,27.299999,26.950001,27.1,25.407463,11332093
22/8/2012,26.799999,27.1,26.549999,26.799999,25.126198,18136978
23/8/2012,26.9,26.950001,26.700001,26.85,25.173079,21402447
24/8/2012,26.65,26.85,26.35,26.75,25.079319,23241367
27/8/2012,26.75,27.1,26.75,26.9,25.219955,18299666
28/8/2012,26.799999,27,26.75,26.85,25.173079,12442768
29/8/2012,27.200001,27.200001,26.85,26.9,25.219955,14392056
30/8/2012,26.799999,26.85,26.5,26.549999,24.891809,15722201
31/8/2012,26.5,26.700001,26.4,26.65,24.985565,18220491
3/9/2012,26.4,26.6,26.1,26.299999,24.657425,23447562
4/9/2012,26.35,26.5,26,26.1,24.469917,18697263
5/9/2012,26.049999,26.4,25.9,26.15,24.516792,21833017
6/9/2012,26.4,26.6,26.1,26.299999,24.657425,27281444
7/9/2012,27.799999,28.1,27.35,28.1,26.345005,758481839
10/9/2012,28.549999,28.549999,27.700001,28.15,26.391882,58314378
11/9/2012,27.950001,27.950001,27.299999,27.5,25.782478,37289023
12/9/2012,27.950001,28.5,27.799999,28.15,26.391882,53013908
13/9/2012,28.35,28.5,28,28.1,26.345005,27374896
14/9/2012,28.85,29.15,28.75,29.1,27.282551,56914155
17/9/2012,29.450001,29.450001,28.6,28.85,27.048162,20941488
18/9/2012,28.6,29,28.549999,28.9,27.095041,21916786
19/9/2012,28.9,28.950001,28.6,28.700001,26.907534,24826778
20/9/2012,28.5,28.549999,28.15,28.299999,26.532515,24899644
21/9/2012,28.4,28.700001,28.299999,28.450001,26.673147,19195130
24/9/2012,28.15,28.6,28,28.6,26.813782,13163417
25/9/2012,28.4,28.6,28.4,28.450001,26.673147,14292781
26/9/2012,28,28.450001,27.85,28.25,26.48564,19746718
27/9/2012,28.1,28.950001,28.1,28.85,27.048162,29301660
28/9/2012,29,29,28.450001,28.9,27.095041,28268822
3/10/2012,28.9,29.950001,28.9,29.549999,27.704445,45999356
4/10/2012,29.85,29.85,29.4,29.450001,27.610689,18613443
5/10/2012,29.9,29.950001,29.700001,29.950001,28.079464,19991880
8/10/2012,30.15,30.200001,29.5,29.700001,27.845081,14406446
9/10/2012,30.049999,30.1,29.85,29.9,28.032587,17229128
10/10/2012,29.6,29.799999,29.35,29.6,27.751324,20561752
11/10/2012,29.700001,29.799999,29.5,29.6,27.751324,25095133
12/10/2012,29.65,29.799999,29.15,29.25,27.423185,23806220
15/10/2012,29.1,29.75,29.1,29.450001,27.610689,16447051
16/10/2012,29.799999,29.799999,29.299999,29.5,27.657568,9877764
17/10/2012,29.9,29.9,29.700001,29.799999,27.938831,21800584
18/10/2012,29.950001,30.049999,29.799999,30,28.126341,20262207
19/10/2012,29.75,30,29.75,29.9,28.032587,12679268
22/10/2012,29.5,30.25,29.5,30.200001,28.31385,16574881
24/10/2012,30.200001,31.450001,30.200001,31.200001,29.251398,45765900
25/10/2012,31.299999,31.5,31.1,31.1,29.15764,24130895
26/10/2012,31.299999,31.299999,30.35,30.9,28.970129,27793590
29/10/2012,30.5,30.75,30.200001,30.299999,28.407602,21192238
30/10/2012,30.65,30.65,30.15,30.549999,28.641991,19995883
31/10/2012,30.75,30.85,30.4,30.700001,28.782625,14104585
1/11/2012,30.450001,31.200001,30.450001,31.200001,29.251398,33508094
2/11/2012,31.65,31.9,31.299999,31.799999,29.813919,31100364
5/11/2012,31.549999,31.75,31.049999,31.200001,29.251398,20196915
6/11/2012,30.950001,31.35,30.85,31.15,29.204517,21570234
7/11/2012,30.9,31.299999,30.700001,31.1,29.15764,25637767
8/11/2012,30.9,31.15,30.5,30.700001,28.782625,23109674
9/11/2012,30.700001,30.700001,30.1,30.200001,28.31385,18208194
12/11/2012,30.5,30.5,30.049999,30.5,28.595114,10788326
13/11/2012,30.5,30.5,30.1,30.200001,28.31385,11144677
